Timestamp,dt,Voltage1,Voltage2,Voltage3,Voltage4,Voltage5,Voltage6,Voltage7,Voltage8
2024-11-14 13:09:24,0.25,3.478,1.801,0.069,3.333,3.878,3.262,3.543,3.911
2024-11-14 13:09:24,0.25,0.465,0.64,0.603,0.43,3.976,0.067,2.827,3.798
2024-11-14 13:09:24,0.25,2.22,1.448,1.696,2.514,2.855,2.477,0.083,0.717
2024-11-14 13:09:24,0.25,3.867,0.271,1.219,2.744,3.733,0.061,1.51,2.046
2024-11-14 13:09:25,0.25,1.278,2.158,3.382,1.134,3.111,0.117,2.331,1.458
2024-11-14 13:09:25,0.25,3.455,3.815,0.514,2.296,3.323,2.349,3.152,3.831
2024-11-14 13:09:25,0.25,3.643,0.485,2.666,2.656,1.06,0.727,1.887,1.331
2024-11-14 13:09:25,0.25,0.949,2.514,3.621,2.249,1.572,1.807,2.289,3.501
2024-11-14 13:09:26,0.25,1.339,0.199,1.638,2.358,1.291,0.534,0.22,1.99
2024-11-14 13:09:26,0.25,1.924,1.262,0.832,0.321,3.606,1.804,3.115,0.914
2024-11-14 13:09:26,0.25,0.225,1.266,3.685,0.145,2.06,2.476,3.63,0.125
2024-11-14 13:09:26,0.25,3.916,1.121,3.454,0.132,1.427,1.372,2.534,1.698
2024-11-14 13:09:27,0.25,1.396,3.836,2.977,2.805,0.565,1.919,0.431,3.955
2024-11-14 13:09:27,0.25,2.037,3.73,1.328,1.027,0.233,1.577,1.599,1.817
2024-11-14 13:09:27,0.25,1.694,1.226,0.99,0.832,1.2,3.093,0.019,0.02
2024-11-14 13:09:27,0.25,0.208,1.514,3.364,3.609,1.435,2.695,3.588,1.643
2024-11-14 13:09:28,0.25,3.177,1.767,2.585,2.965,2.506,0.44,3.565,2.832
2024-11-14 13:09:28,0.25,3.728,0.157,0.794,0.926,1.609,0.454,3.861,1.917
2024-11-14 13:09:28,0.25,0.382,3.858,0.466,2.548,1.616,3.962,2.966,2.683
2024-11-14 13:09:28,0.25,3.576,0.552,1.495,3.4,3.026,0.679,0.042,1.327
2024-11-14 13:09:29,0.25,0.736,3.444,3.515,3.513,1.767,2.413,1.52,2.445
2024-11-14 13:09:29,0.25,0.054,3.431,2.744,3.986,1.385,3.212,2.078,1.584
2024-11-14 13:09:29,0.25,3.952,2.357,3.956,0.846,1.798,1.016,3.88,2.532
2024-11-14 13:09:29,0.25,3.19,0.92,2.609,2.765,3.441,2.619,2.766,0.604
2024-11-14 13:09:30,0.25,0.29,2.603,1.186,2.402,2.457,1.498,0.417,0.358
2024-11-14 13:09:30,0.25,0.819,3.879,1.955,3.554,0.659,2.46,2.123,2.706
2024-11-14 13:09:30,0.25,0.917,1.536,0.468,3.384,3.066,2.348,1.63,1.968
2024-11-14 13:09:30,0.25,2.579,2.855,1.357,2.537,1.149,1.196,0.552,3.453
2024-11-14 13:09:31,0.25,1.134,3.406,3.249,1.296,3.046,1.001,3.785,3.55
2024-11-14 13:09:31,0.25,2.215,0.846,3.363,0.479,0.432,1.581,2.77,0.387
2024-11-14 13:09:31,0.25,2.418,1.466,2.755,1.808,3.67,3.676,2.126,1.332
2024-11-14 13:09:31,0.25,2.838,0.916,0.312,3.786,1.296,2.279,2.906,0.782
2024-11-14 13:09:32,0.25,3.076,1.971,3.527,1.639,0.325,2.16,2.418,1.042
2024-11-14 13:09:32,0.25,2.639,1.139,0.056,1.542,1.306,1.096,1.269,0.427
2024-11-14 13:09:32,0.25,3.292,1.92,2.37,1.475,2.052,3.304,3.474,2.459
2024-11-14 13:09:32,0.25,3.926,3.711,3.305,1.191,1.041,3.635,1.012,0.11
2024-11-14 13:09:33,0.25,0.123,0.468,1.516,2.764,3.31,2.577,2.544,0.28
2024-11-14 13:09:33,0.25,2.959,3.527,2.974,0.064,1.601,2.37,2.333,1.499
2024-11-14 13:09:33,0.25,1.191,0.464,3.325,0.337,2.369,3.504,1.508,3.841
2024-11-14 13:09:33,0.25,0.624,0.351,0.807,0.159,2.7,2.994,3.409,2.063
2024-11-14 13:09:34,0.25,3.737,0.832,3.433,1.809,0.973,3.95,1.595,3.468
2024-11-14 13:09:34,0.25,2.259,2.05,1.653,0.09,2.529,2.642,0.515,3.318
2024-11-14 13:09:34,0.25,1.512,3.714,1.163,2.512,2.418,1.524,0.919,3.404
2024-11-14 13:09:34,0.25,0.835,0.806,1.318,1.834,2.78,0.048,1.204,1.949
2024-11-14 13:09:35,0.25,2.205,1.724,1.757,2.194,1.22,1.297,2.87,3.629
2024-11-14 13:09:35,0.25,0.732,1.584,0.311,0.119,2.238,2.951,3.309,3.727
2024-11-14 13:09:35,0.25,3.927,1.571,2.423,2.534,2.794,1.681,1.578,1.878
2024-11-14 13:09:35,0.25,1.432,2.029,2.193,2.69,3.811,1.061,2.61,2.693
2024-11-14 13:09:36,0.25,2.251,1.57,3.09,1.907,1.247,3.593,1.745,1.379
2024-11-14 13:09:36,0.25,3.065,3.346,0.687,1.073,0.015,0.558,0.119,0.091
2024-11-14 13:09:36,0.25,1.49,0.572,0.444,2.352,2.319,3.41,2.62,1.067
2024-11-14 13:09:36,0.25,0.142,0.432,3.574,2.581,1.343,1.864,3.327,3.485
2024-11-14 13:09:37,0.25,1.233,3.072,1.317,3.004,3.604,1.098,0.099,0.85
2024-11-14 13:09:37,0.25,2.027,2.442,0.065,0.034,3.601,0.102,1.949,2.165
2024-11-14 13:09:37,0.25,2.567,3.168,2.059,0.352,1.913,2.53,1.573,3.434
2024-11-14 13:09:37,0.25,1.331,0.696,0.955,1.215,3.585,2.057,2.016,1.987
2024-11-14 13:09:38,0.25,0.403,0.354,1.822,0.82,3.414,2.884,2.132,0.398
2024-11-14 13:09:38,0.25,3.864,1.217,1.1,3.017,0.656,3.102,1.973,0.424
2024-11-14 13:09:38,0.25,1.024,2.028,1.857,3.681,3.244,1.484,0.386,1.128
2024-11-14 13:09:38,0.25,0.337,2.51,2.766,3.909,0.805,2.273,2.112,2.346
2024-11-14 13:09:39,0.25,0.645,2.348,2.58,2.598,3.744,3.584,0.61,3.683
2024-11-14 13:09:39,0.25,1.212,3.479,2.732,2.446,2.52,0.048,3.726,1.246
2024-11-14 13:09:39,0.25,0.929,0.595,1.261,1.298,0.639,0.41,0.294,2.832
2024-11-14 13:09:39,0.25,3.556,3.892,1.255,2.523,1.655,0.936,1.795,3.621
2024-11-14 13:09:40,0.25,1.699,1.4,1.61,1.929,1.63,1.047,3.907,3.993
2024-11-14 13:09:40,0.25,1.919,1.956,2.511,2.919,0.345,2.464,1.983,1.461
2024-11-14 13:09:40,0.25,2.689,1.122,0.167,3.198,1.279,2.123,1.492,0.141
2024-11-14 13:09:40,0.25,1.866,1.87,0.535,3.567,1.886,0.577,1.53,2.141
2024-11-14 13:09:41,0.25,1.272,0.044,1.819,0.229,1.628,1.53,0.158,0.675
